p_block,p_section,p_coherence,p_direction1,p_direction2,p_direction_response,p_direction_RT,p_change_response,p_change_RT,p_confidence,p_full_correct,p_without5_correct,p_full_total,p_without5_total,p_full_avg,p_witout5_avg,p_total_time,sub,age,sex,handedness,loop,trial randomization,coherence,condition,direction1,direction2,direction_response,direction_RT,change_response,change_RT,change_confidence,change_confidence_RT,block_direction_avg,block_stable_avg,block_change_avg,total_time,sub,age,sex,handedness,
1,1,1.0,0,-,0,2.4163590999996813,-,-,-,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
1,1,1.0,0,-,0,0.11011300000245683,-,-,-,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
1,1,1.0,180,-,180,0.01720510000086506,-,-,-,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
1,1,1.0,0,-,0,0.29435449999800767,-,-,-,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
1,1,1.0,180,-,180,0.9967188999980863,-,-,-,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
1,1,1.0,180,-,180,0.13561830000253394,-,-,-,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
1,1,1.0,0,-,0,0.3802643999988504,-,-,-,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
1,1,1.0,0,-,0,0.38345429999753833,-,-,-,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
1,1,1.0,0,-,0,0.3458411999999953,-,-,-,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
1,1,1.0,0,-,0,0.3165028000003076,-,-,-,10,10,10,10,1.0,1.0,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
2,1,0.4,0,-,0,0.4518547999978182,-,-,-,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
2,1,0.15,0,-,180,0.8835935999995854,-,-,-,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
2,1,0.15,180,-,180,0.6750673999995342,-,-,-,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
2,1,0.15,180,-,0,0.5146941999992123,-,-,-,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
2,1,0.15,0,-,0,0.8479788999975426,-,-,-,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
2,1,0.4,0,-,0,0.4093176000023959,-,-,-,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
2,1,0.4,180,-,180,0.33007870000074035,-,-,-,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
2,1,0.15,0,-,0,0.7838921000002301,-,-,-,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
2,1,0.4,0,-,0,0.6030663999990793,-,-,-,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
2,1,0.4,0,-,0,0.3407900999991398,-,-,-,8,5,10,5,0.8,1.0,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
3,2,1.0,0,180,180,1.7049469999983557,['y'],3.3595247999983258,2.0,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
3,2,1.0,0,180,180,1.0677288000006229,['y'],2.4118944000001648,2.0,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
3,2,1.0,180,0,0,0.8800230999986525,['y'],0.8725419000002148,2.0,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
3,2,1.0,0,180,180,0.6509731000005559,['y'],1.7002229999998235,2.0,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
3,2,1.0,0,180,180,0.6894265999981144,['y'],0.5773283000016818,2.0,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
3,2,1.0,0,180,180,0.6933734000012919,['y'],0.4594906999991508,2.0,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
3,2,1.0,0,180,180,0.6889434000004258,['y'],0.8723596000018006,1.944,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
3,2,1.0,0,180,180,0.46892060000027413,['y'],0.7641986000016914,1.932,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
3,2,1.0,0,180,180,0.3972678999998607,['y'],0.6006925000001502,2.0,,,,,,,,509,18,Woman,Right,,,,,,,,,,,,,,,,,509,18,Woman,Right,
