p_block,p_section,p_coherence,p_direction1,p_direction2,p_direction_response,p_direction_RT,p_change_response,p_change_RT,p_confidence,p_full_correct,p_without5_correct,p_full_total,p_without5_total,p_full_avg,p_witout5_avg,p_total_time,sub,age,sex,handedness,loop,trial randomization,coherence,condition,direction1,direction2,direction_response,direction_RT,change_response,change_RT,change_confidence,change_confidence_RT,block_direction_avg,block_stable_avg,block_change_avg,total_time,sub,age,sex,handedness,
1,1,1.0,180,-,180,2.4747004999999263,-,-,-,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
1,1,1.0,180,-,180,0.016525200000160112,-,-,-,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
1,1,1.0,180,-,180,2.1326254000000517,-,-,-,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
1,1,1.0,0,-,0,0.01645250000001397,-,-,-,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
1,1,1.0,180,-,180,1.7235175000000709,-,-,-,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
1,1,1.0,0,-,0,0.5934867999999369,-,-,-,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
1,1,1.0,180,-,180,0.3406007999999474,-,-,-,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
1,1,1.0,0,-,0,0.016632300000082978,-,-,-,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
1,1,1.0,0,-,0,0.0511429999999109,-,-,-,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
1,1,1.0,180,-,180,0.8432466000001568,-,-,-,10,10,10,10,1.0,1.0,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
2,1,0.15,0,-,180,1.1921465999998873,-,-,-,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
2,1,0.4,0,-,0,0.49750959999983024,-,-,-,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
2,1,0.15,180,-,180,0.9531314999999267,-,-,-,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
2,1,0.4,0,-,0,0.3322425999999723,-,-,-,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
2,1,0.15,0,-,180,0.22632510000016737,-,-,-,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
2,1,0.4,0,-,0,0.6034643999998934,-,-,-,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
2,1,0.4,0,-,0,0.7172714999999243,-,-,-,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
2,1,0.15,180,-,180,0.8104974999998831,-,-,-,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
2,1,0.4,180,-,180,0.36522579999996196,-,-,-,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
2,1,0.4,0,-,0,0.2011417999999594,-,-,-,8,6,10,6,0.8,1.0,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
3,2,1.0,180,0,180,4.200513199999932,['y'],7.442023900000095,2.0,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
3,2,1.0,0,180,0,5.515274099999942,['y'],3.0642801999999847,2.0,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
3,2,1.0,180,0,0,2.2871939999999995,['y'],3.0318316000000323,2.0,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
3,2,1.0,180,0,0,2.1504569999999603,['y'],1.0088654000001043,1.984,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
3,2,1.0,180,0,0,3.569772499999999,['y'],4.738543499999878,2.0,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
3,2,1.0,0,180,180,1.5919008000000758,['y'],1.2094483999999284,2.0,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
3,2,1.0,180,0,0,1.4504521999999724,['y'],0.8819553999999243,1.996,,,,,,,,532,19,Woman,Right,,,,,,,,,,,,,,,,,532,19,Woman,Right,
