p_block,p_section,p_coherence,p_direction1,p_direction2,p_direction_response,p_direction_RT,p_change_response,p_change_RT,p_confidence,p_full_correct,p_without5_correct,p_full_total,p_without5_total,p_full_avg,p_witout5_avg,p_total_time,sub,age,sex,handedness,loop,trial randomization,coherence,condition,direction1,direction2,direction_response,direction_RT,change_response,change_RT,change_confidence,change_confidence_RT,block_direction_avg,block_stable_avg,block_change_avg,total_time,sub,age,sex,handedness,
1,1,1.0,0,-,0,1.2278909000001477,-,-,-,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
1,1,1.0,180,-,180,0.678001600000016,-,-,-,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
1,1,1.0,180,-,180,0.5011951999999837,-,-,-,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
1,1,1.0,0,-,0,0.44914459999995415,-,-,-,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
1,1,1.0,180,-,180,0.4516151999998783,-,-,-,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
1,1,1.0,180,-,180,0.516447099999823,-,-,-,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
1,1,1.0,180,-,180,0.4723971000000802,-,-,-,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
1,1,1.0,180,-,180,0.5362053000001197,-,-,-,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
1,1,1.0,0,-,0,0.42094489999999496,-,-,-,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
1,1,1.0,0,-,0,0.47157270000002427,-,-,-,10,10,10,10,1.0,1.0,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
2,1,0.4,0,-,0,0.7152564000000439,-,-,-,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
2,1,0.4,180,-,180,0.5686356000001069,-,-,-,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
2,1,0.15,180,-,180,0.5246635000000879,-,-,-,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
2,1,0.4,180,-,180,0.5143453000000591,-,-,-,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
2,1,0.15,180,-,180,0.567147999999861,-,-,-,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
2,1,0.15,180,-,180,0.41154819999997017,-,-,-,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
2,1,0.4,180,-,180,0.43244320000007974,-,-,-,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
2,1,0.15,0,-,0,0.7185048999999708,-,-,-,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
2,1,0.4,180,-,180,0.516180200000008,-,-,-,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
2,1,0.15,180,-,180,0.465472200000022,-,-,-,10,5,10,5,1.0,1.0,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
3,2,1.0,0,180,180,4.082692000000179,['y'],11.116354000000001,2,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
3,2,1.0,180,0,0,2.532799599999862,['y'],3.4141687000001184,2.0,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
3,2,1.0,0,180,180,2.095402100000001,['y'],1.2568467000000965,2.0,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
3,2,1.0,180,0,0,1.8583404999999402,['y'],1.3824425000000247,2.0,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
3,2,1.0,180,0,0,1.3906101000000035,['y'],0.5964249999999538,2.0,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
3,2,1.0,180,0,0,1.274591199999577,['y'],0.7340134000000944,2.0,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
3,2,1.0,0,180,180,1.1762527000000773,['y'],0.4483465999996952,2.0,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
3,2,1.0,180,0,0,1.6188466999997217,['y'],1.8878336000002491,2.0,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
3,2,1.0,0,180,180,1.0072841000001063,['y'],0.4132798999999068,2.0,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
3,2,1.0,180,0,0,1.1700322000001506,['y'],0.6973414999997658,2.0,10,10,10,10,1.0,1.0,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
4,2,0.4,180,0,0,3.5881396999998287,['y'],1.306773300000259,1.682,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
4,2,0.4,180,0,0,1.7731990000002043,['y'],0.7312788999997792,1.778,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
4,2,0.15,0,180,0,2.7064666999999645,['n'],2.556318200000078,1.206,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
4,2,0.15,180,0,0,3.32506420000027,['y'],1.0940347000000656,1.51,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
4,2,0.4,0,180,180,1.776257799999712,['y'],1.311678000000029,1.804,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
4,2,0.4,0,180,180,1.5628256999998484,['y'],1.5717654000000039,1.832,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
4,2,0.15,0,180,0,3.4621508000000176,['n'],3.290306800000053,1.218,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
4,2,0.15,0,180,180,4.0997363000001315,['n'],1.1826390999999603,1.354,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
4,2,0.15,180,0,0,1.2555726000000504,['y'],0.9956504000001587,1.6019999999999999,,,,,,,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
4,2,0.15,180,0,180,1.2603794000001471,['y'],1.1450102999997398,1.3820000000000001,7,4,10,4,0.7,1.0,,534,18,Woman,Right,,,,,,,,,,,,,,,,,534,18,Woman,Right,
