p_block,p_section,p_coherence,p_direction1,p_direction2,p_direction_response,p_direction_RT,p_change_response,p_change_RT,p_confidence,p_full_correct,p_without5_correct,p_full_total,p_without5_total,p_full_avg,p_witout5_avg,p_total_time,sub,age,sex,handedness,loop,trial randomization,coherence,condition,direction1,direction2,direction_response,direction_RT,change_response,change_RT,change_confidence,change_confidence_RT,block_direction_avg,block_stable_avg,block_change_avg,total_time,sub,age,sex,handedness,
1,1,1.0,0,-,0,1.5456720000001951,-,-,-,,,,,,,,517,18,Woman,Right,,,,,,,,,,,,,,,,,517,18,Woman,Right,
1,1,1.0,0,-,0,0.45375570000032894,-,-,-,,,,,,,,517,18,Woman,Right,,,,,,,,,,,,,,,,,517,18,Woman,Right,
1,1,1.0,0,-,0,0.35838150000199676,-,-,-,,,,,,,,517,18,Woman,Right,,,,,,,,,,,,,,,,,517,18,Woman,Right,
1,1,1.0,0,-,0,0.529948700001114,-,-,-,,,,,,,,517,18,Woman,Right,,,,,,,,,,,,,,,,,517,18,Woman,Right,
1,1,1.0,180,-,180,0.2832890999998199,-,-,-,,,,,,,,517,18,Woman,Right,,,,,,,,,,,,,,,,,517,18,Woman,Right,
1,1,1.0,180,-,180,0.22177490000467515,-,-,-,,,,,,,,517,18,Woman,Right,,,,,,,,,,,,,,,,,517,18,Woman,Right,
1,1,1.0,180,-,180,0.26357930000085616,-,-,-,,,,,,,,517,18,Woman,Right,,,,,,,,,,,,,,,,,517,18,Woman,Right,
1,1,1.0,180,-,180,0.01730120000138413,-,-,-,,,,,,,,517,18,Woman,Right,,,,,,,,,,,,,,,,,517,18,Woman,Right,
1,1,1.0,0,-,0,0.39409560000058264,-,-,-,,,,,,,,517,18,Woman,Right,,,,,,,,,,,,,,,,,517,18,Woman,Right,
1,1,1.0,180,-,180,0.016710000003513414,-,-,-,10,10,10,10,1.0,1.0,,517,18,Woman,Right,,,,,,,,,,,,,,,,,517,18,Woman,Right,
2,1,0.4,0,-,0,0.5252170000021579,-,-,-,,,,,,,,517,18,Woman,Right,,,,,,,,,,,,,,,,,517,18,Woman,Right,
2,1,0.4,0,-,0,0.3234489000024041,-,-,-,,,,,,,,517,18,Woman,Right,,,,,,,,,,,,,,,,,517,18,Woman,Right,
2,1,0.4,0,-,0,0.5454983999952674,-,-,-,,,,,,,,517,18,Woman,Right,,,,,,,,,,,,,,,,,517,18,Woman,Right,
2,1,0.15,0,-,180,0.36650139999983367,-,-,-,,,,,,,,517,18,Woman,Right,,,,,,,,,,,,,,,,,517,18,Woman,Right,
2,1,0.4,180,-,180,0.17831289999594446,-,-,-,,,,,,,,517,18,Woman,Right,,,,,,,,,,,,,,,,,517,18,Woman,Right,
2,1,0.4,180,-,180,0.3100775999992038,-,-,-,,,,,,,,517,18,Woman,Right,,,,,,,,,,,,,,,,,517,18,Woman,Right,
2,1,0.4,0,-,0,0.3160219999990659,-,-,-,,,,,,,,517,18,Woman,Right,,,,,,,,,,,,,,,,,517,18,Woman,Right,
2,1,0.15,0,-,0,0.2831041000026744,-,-,-,,,,,,,,517,18,Woman,Right,,,,,,,,,,,,,,,,,517,18,Woman,Right,
2,1,0.4,0,-,0,0.4967818000004627,-,-,-,,,,,,,,517,18,Woman,Right,,,,,,,,,,,,,,,,,517,18,Woman,Right,
