p_block,p_section,p_coherence,p_direction1,p_direction2,p_direction_response,p_direction_RT,p_change_response,p_change_RT,p_confidence,p_full_correct,p_without5_correct,p_full_total,p_without5_total,p_full_avg,p_witout5_avg,p_total_time,sub,age,sex,handedness,loop,trial randomization,coherence,condition,direction1,direction2,direction_response,direction_RT,change_response,change_RT,change_confidence,change_confidence_RT,block_direction_avg,block_stable_avg,block_change_avg,total_time,sub,age,sex,handedness,
1,1,1.0,180,-,180,0.3763977999999497,-,-,-,,,,,,,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
1,1,1.0,180,-,180,1.9877389000000676,-,-,-,,,,,,,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
1,1,1.0,180,-,180,0.34257720000005065,-,-,-,,,,,,,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
1,1,1.0,180,-,180,0.339390000000094,-,-,-,,,,,,,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
1,1,1.0,180,-,180,0.3195848999998816,-,-,-,,,,,,,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
1,1,1.0,180,-,180,0.23759240000003956,-,-,-,,,,,,,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
1,1,1.0,180,-,180,0.01673390000019026,-,-,-,,,,,,,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
1,1,1.0,0,-,0,0.071694799999932,-,-,-,,,,,,,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
1,1,1.0,180,-,180,0.039545300000099814,-,-,-,,,,,,,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
1,1,1.0,0,-,0,0.024173899999823334,-,-,-,10,10,10,10,1.0,1.0,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
2,1,0.15,180,-,180,0.8758586999999807,-,-,-,,,,,,,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
2,1,0.4,180,-,180,0.42745480000007774,-,-,-,,,,,,,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
2,1,0.4,0,-,0,0.04460560000006808,-,-,-,,,,,,,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
2,1,0.15,180,-,180,0.22120190000009643,-,-,-,,,,,,,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
2,1,0.15,180,-,180,0.0167653999999402,-,-,-,,,,,,,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
2,1,0.15,180,-,180,0.016739199999847187,-,-,-,,,,,,,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
2,1,0.15,0,-,0,0.016784099999995306,-,-,-,,,,,,,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
2,1,0.15,0,-,180,0.016681500000004235,-,-,-,,,,,,,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
2,1,0.15,180,-,180,0.016713800000161427,-,-,-,,,,,,,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
2,1,0.4,0,-,0,0.6532764999999472,-,-,-,9,3,10,3,0.9,1.0,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
3,2,1.0,180,0,0,3.467180800000051,['y'],2.6581573000000844,1.748,,,,,,,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
3,2,1.0,180,0,0,1.4177749000000404,['y'],3.738457599999947,2.0,,,,,,,,563,18,Man,Right,,,,,,,,,,,,,,,,,563,18,Man,Right,
