p_block,p_section,p_coherence,p_direction1,p_direction2,p_direction_response,p_direction_RT,p_change_response,p_change_RT,p_confidence,p_full_correct,p_without5_correct,p_full_total,p_without5_total,p_full_avg,p_witout5_avg,p_total_time,sub,age,sex,handedness,loop,trial randomization,coherence,condition,direction1,direction2,direction_response,direction_RT,change_response,change_RT,change_confidence,change_confidence_RT,block_direction_avg,block_stable_avg,block_change_avg,total_time,sub,age,sex,handedness,
1,1,1.0,0,-,0,3.722576400003163,-,-,-,,,,,,,,522,20,Man,Right,,,,,,,,,,,,,,,,,522,20,Man,Right,
1,1,1.0,180,-,180,0.4968996000025072,-,-,-,,,,,,,,522,20,Man,Right,,,,,,,,,,,,,,,,,522,20,Man,Right,
1,1,1.0,0,-,0,0.29570850000163773,-,-,-,,,,,,,,522,20,Man,Right,,,,,,,,,,,,,,,,,522,20,Man,Right,
1,1,1.0,180,-,180,0.127222700000857,-,-,-,,,,,,,,522,20,Man,Right,,,,,,,,,,,,,,,,,522,20,Man,Right,
1,1,1.0,180,-,180,0.016734800003177952,-,-,-,,,,,,,,522,20,Man,Right,,,,,,,,,,,,,,,,,522,20,Man,Right,
1,1,1.0,0,-,0,1.2147040999989258,-,-,-,,,,,,,,522,20,Man,Right,,,,,,,,,,,,,,,,,522,20,Man,Right,
1,1,1.0,0,-,0,0.28138449999823933,-,-,-,,,,,,,,522,20,Man,Right,,,,,,,,,,,,,,,,,522,20,Man,Right,
1,1,1.0,0,-,0,0.9353284000026179,-,-,-,,,,,,,,522,20,Man,Right,,,,,,,,,,,,,,,,,522,20,Man,Right,
1,1,1.0,180,-,180,0.2928385999985039,-,-,-,,,,,,,,522,20,Man,Right,,,,,,,,,,,,,,,,,522,20,Man,Right,
1,1,1.0,180,-,180,0.18715209999936633,-,-,-,10,10,10,10,1.0,1.0,,522,20,Man,Right,,,,,,,,,,,,,,,,,522,20,Man,Right,
2,1,0.4,180,-,180,0.016432500000519212,-,-,-,,,,,,,,522,20,Man,Right,,,,,,,,,,,,,,,,,522,20,Man,Right,
