p_block,p_section,p_coherence,p_direction1,p_direction2,p_direction_response,p_direction_RT,p_change_response,p_change_RT,p_confidence,p_full_correct,p_without5_correct,p_full_total,p_without5_total,p_full_avg,p_witout5_avg,p_total_time,sub,age,sex,handedness,loop,trial randomization,coherence,condition,direction1,direction2,direction_response,direction_RT,change_response,change_RT,change_confidence,change_confidence_RT,block_direction_avg,block_stable_avg,block_change_avg,total_time,sub,age,sex,handedness,
1,1,1.0,180,-,180,4.49616489999994,-,-,-,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
1,1,1.0,0,-,0,0.8154643000000306,-,-,-,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
1,1,1.0,180,-,180,0.12112200000001394,-,-,-,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
1,1,1.0,0,-,0,3.2787914000000455,-,-,-,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
1,1,1.0,180,-,180,0.5512911000000713,-,-,-,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
1,1,1.0,0,-,0,0.09934839999982614,-,-,-,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
1,1,1.0,0,-,0,0.21705599999995684,-,-,-,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
1,1,1.0,180,-,180,0.6742271999999048,-,-,-,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
1,1,1.0,180,-,180,0.409704099999999,-,-,-,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
1,1,1.0,0,-,0,0.3652227000000039,-,-,-,10,10,10,10,1.0,1.0,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
2,1,0.4,0,-,0,1.3659261000000242,-,-,-,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
2,1,0.4,0,-,0,0.5777260999998362,-,-,-,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
2,1,0.4,180,-,180,0.3657227999999577,-,-,-,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
2,1,0.4,0,-,180,1.2172537999999804,-,-,-,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
2,1,0.15,180,-,180,0.4906537000001663,-,-,-,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
2,1,0.4,0,-,0,0.49722680000013497,-,-,-,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
2,1,0.4,180,-,180,0.35979199999997036,-,-,-,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
2,1,0.4,0,-,0,1.0119606999999178,-,-,-,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
2,1,0.15,0,-,180,0.6301779000000352,-,-,-,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
2,1,0.4,180,-,180,0.40031439999984286,-,-,-,8,7,10,8,0.8,0.875,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
3,2,1.0,0,180,180,2.6663088000000243,['y'],2.446023700000069,1.994,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
3,2,1.0,180,0,0,2.524698199999875,['y'],1.4164690000000064,2.0,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
3,2,1.0,0,180,180,1.470069599999988,['y'],1.702063199999884,1.998,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
3,2,1.0,0,180,180,0.8974479999999403,['y'],1.559575900000027,1.996,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
3,2,1.0,180,0,0,0.7851536999999098,['y'],0.4749233000000004,1.996,,,,,,,,537,19,Woman,Right,,,,,,,,,,,,,,,,,537,19,Woman,Right,
