p_block,p_section,p_coherence,p_direction1,p_direction2,p_direction_response,p_direction_RT,p_change_response,p_change_RT,p_confidence,p_full_correct,p_without5_correct,p_full_total,p_without5_total,p_full_avg,p_witout5_avg,p_total_time,sub,age,sex,handedness,loop,trial randomization,coherence,condition,direction1,direction2,direction_response,direction_RT,change_response,change_RT,change_confidence,change_confidence_RT,block_direction_avg,block_stable_avg,block_change_avg,total_time,sub,age,sex,handedness,
1,1,1.0,0,-,180,1.186001099999885,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
1,1,1.0,180,-,180,0.01677990000007412,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
1,1,1.0,180,-,180,2.1099127000006774,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
1,1,1.0,180,-,180,0.016606799999863142,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
1,1,1.0,0,-,0,0.8852866999995967,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
1,1,1.0,0,-,0,0.708153499999753,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
1,1,1.0,180,-,180,0.016789199999948323,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
1,1,1.0,0,-,0,0.016609900000730704,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
1,1,1.0,0,-,0,0.7087853000002724,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
1,1,1.0,180,-,180,0.49882399999933114,-,-,-,9,9,10,10,0.9,0.9,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.15,180,-,0,0.05969939999977214,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.4,180,-,180,0.05138919999990321,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.4,180,-,0,0.016631800000141084,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.15,0,-,180,0.6529630000004545,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.4,0,-,0,0.10100069999953121,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.15,180,-,180,0.058966500000678934,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.15,0,-,0,0.017150300000139396,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.15,180,-,180,0.01680690000011964,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.4,180,-,0,0.016527400000086345,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.15,180,-,180,0.08727920000001177,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.4,180,-,180,0.48587229999975534,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.15,180,-,180,0.1965306000001874,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.4,180,-,180,0.016937200000029407,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.4,180,-,0,0.016832300000714895,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.4,0,-,180,0.01663189999999304,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.15,0,-,180,0.017045600000528793,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.4,180,-,0,0.5574698000000353,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.4,0,-,0,0.4008610000000772,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.4,0,-,180,0.016735100000005332,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.4,0,-,180,0.16424720000031812,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.15,180,-,180,0.016521900000043388,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.15,180,-,180,0.17737639999995736,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.4,0,-,0,0.016713200000594952,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.15,0,-,180,0.40626399999928253,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
2,1,0.4,180,-,180,0.4721726999996463,-,-,-,,,,,,,,576,30,Man,Right,,,,,,,,,,,,,,,,,576,30,Man,Right,
