p_block,p_section,p_coherence,p_direction1,p_direction2,p_direction_response,p_direction_RT,p_change_response,p_change_RT,p_confidence,p_full_correct,p_without5_correct,p_full_total,p_without5_total,p_full_avg,p_witout5_avg,p_total_time,sub,age,sex,handedness,loop,trial randomization,coherence,condition,direction1,direction2,direction_response,direction_RT,change_response,change_RT,change_confidence,change_confidence_RT,block_direction_avg,block_stable_avg,block_change_avg,total_time,sub,age,sex,handedness,
1,1,1.0,180,-,180,0.23268850000022212,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
1,1,1.0,0,-,0,2.3169851999991806,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
1,1,1.0,180,-,180,0.016669099997670855,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
1,1,1.0,180,-,180,1.209761999998591,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
1,1,1.0,0,-,0,0.016760900001827395,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
1,1,1.0,180,-,180,0.3336782999977004,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
1,1,1.0,0,-,0,0.01676180000140448,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
1,1,1.0,180,-,180,0.016748599999118596,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
1,1,1.0,0,-,0,0.01654169999892474,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
1,1,1.0,0,-,0,0.01670200000080513,-,-,-,10,10,10,10,1.0,1.0,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
2,1,0.15,0,-,0,0.016417300001194235,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
2,1,0.15,180,-,180,0.332968400001846,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
2,1,0.15,0,-,0,0.01676189999852795,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
2,1,0.15,0,-,0,0.0757039000018267,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
2,1,0.4,180,-,180,0.3400261999995564,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
2,1,0.4,0,-,180,0.19241329999931622,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
2,1,0.15,180,-,0,0.016647600001306273,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
2,1,0.15,180,-,180,0.01666309999927762,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
2,1,0.15,180,-,0,0.06295459999819286,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
2,1,0.4,0,-,180,0.14382900000055088,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
2,1,0.4,180,-,0,0.14036169999963022,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
2,1,0.15,0,-,180,0.04138489999968442,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
2,1,0.15,180,-,0,0.016613100000540726,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
2,1,0.4,180,-,180,0.01650100000188104,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
2,1,0.4,0,-,0,0.04605010000159382,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
2,1,0.4,0,-,0,0.016700300002412405,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
2,1,0.4,180,-,180,0.016747000001487322,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
2,1,0.15,180,-,180,0.026469699998415308,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
2,1,0.15,0,-,0,0.2524338999974134,-,-,-,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
2,1,0.15,180,-,0,0.01689489999989746,-,-,-,6,4,10,5,0.6,0.8,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
3,2,1.0,0,180,180,1.0588901999981317,['n'],3.4642750000020897,1.6600000000000001,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
3,2,1.0,180,0,0,0.7312493999997969,['y'],0.9477517999985139,1.8860000000000001,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
3,2,1.0,0,180,0,0.6413862000008521,['y'],1.5646204999975453,1.6520000000000001,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
3,2,1.0,180,0,0,1.1780017999990378,['y'],1.0471480000014708,1.734,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
3,2,1.0,0,180,180,0.8801440000024741,['y'],0.8863920000003418,1.72,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
3,2,1.0,0,180,180,0.86445310000272,['y'],0.6311128000015742,1.638,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
3,2,1.0,180,0,0,1.4069417000027897,['y'],0.3754162000004726,1.978,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
3,2,1.0,180,0,0,0.5196599999981117,['y'],0.17808460000014747,1.638,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
3,2,1.0,0,180,180,0.5798682999993616,['y'],0.7781823999976041,2.0,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
3,2,1.0,0,180,180,0.5148001000015938,['y'],0.38788339999882737,1.828,9,9,10,10,0.9,0.9,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
4,2,0.15,180,0,0,1.070262899997033,['y'],1.7093763000011677,1.814,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
4,2,0.15,0,180,0,0.7839071999987937,['y'],1.1639314999993076,1.68,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
4,2,0.4,180,0,0,0.5738481000007596,['y'],0.3754097000019101,1.768,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
4,2,0.4,180,0,0,0.6863870000015595,['y'],2.306990900000528,1.8679999999999999,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
4,2,0.4,180,0,0,0.3717953999985184,['y'],0.2821178999984113,1.69,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
4,2,0.15,0,180,180,1.286709799998789,['y'],0.2563661000021966,1.6,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
4,2,0.15,0,180,180,0.5954295000010461,['y'],0.22369160000016564,1.608,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
4,2,0.4,180,0,0,0.5071552999979758,['y'],1.2661229999976058,1.624,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
4,2,0.15,0,180,180,0.5039789000002202,['y'],0.4792267999982869,1.55,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
4,2,0.4,0,180,180,0.4442199000004621,['y'],0.08449639999889769,1.588,9,5,10,5,0.9,1.0,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
5,3,0.4,0,-,0,1.033067000000301,['y'],0.8138934000016889,1.362,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
5,3,0.4,180,-,0,0.6482901999988826,['y'],1.5637744000014209,1.416,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
5,3,0.4,180,-,0,0.8131191000029503,['n'],1.5296538000002329,1.616,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
5,3,1.0,180,-,180,0.6986488000002282,['n'],0.362775600002351,1.742,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
5,3,1.0,180,0,0,0.9672234999998182,['y'],0.338375499999529,1.842,,,,,,,,561,18,Woman,Right,,,,,,,,,,,,,,,,,561,18,Woman,Right,
