p_block,p_section,p_coherence,p_direction1,p_direction2,p_direction_response,p_direction_RT,p_change_response,p_change_RT,p_confidence,p_full_correct,p_without5_correct,p_full_total,p_without5_total,p_full_avg,p_witout5_avg,p_total_time,sub,age,sex,handedness,loop,trial randomization,coherence,condition,direction1,direction2,direction_response,direction_RT,change_response,change_RT,change_confidence,change_confidence_RT,block_direction_avg,block_stable_avg,block_change_avg,total_time,sub,age,sex,handedness,
1,1,1.0,180,-,180,1.1382245000022522,-,-,-,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
1,1,1.0,180,-,180,0.029836000001523644,-,-,-,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
1,1,1.0,180,-,180,0.016625700001895893,-,-,-,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
1,1,1.0,180,-,180,4.394742099997529,-,-,-,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
1,1,1.0,0,-,0,0.01678660000106902,-,-,-,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
1,1,1.0,180,-,180,0.016870300001755822,-,-,-,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
1,1,1.0,180,-,180,0.016805200000817422,-,-,-,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
1,1,1.0,0,-,0,0.017267399998672772,-,-,-,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
1,1,1.0,180,-,180,0.016049000001657987,-,-,-,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
1,1,1.0,180,-,180,1.139392000000953,-,-,-,10,10,10,10,1.0,1.0,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
2,1,0.4,0,-,0,0.4002385999992839,-,-,-,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
2,1,0.4,0,-,0,0.016832799999974668,-,-,-,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
2,1,0.15,0,-,0,0.017090200002712663,-,-,-,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
2,1,0.15,180,-,180,0.016855699999723583,-,-,-,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
2,1,0.15,180,-,180,0.2554941999987932,-,-,-,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
2,1,0.15,0,-,0,0.07091050000235555,-,-,-,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
2,1,0.4,180,-,180,0.016762999999627937,-,-,-,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
2,1,0.15,180,-,180,0.14435799999773735,-,-,-,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
2,1,0.4,0,-,0,0.07734030000210623,-,-,-,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
2,1,0.4,180,-,180,0.016654000002745306,-,-,-,10,5,10,5,1.0,1.0,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
3,2,1.0,180,0,0,4.182622600001196,['y'],5.313192000001436,2.0,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
3,2,1.0,180,0,0,2.042596399998729,['y'],1.384293000002799,2.0,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
3,2,1.0,180,0,0,0.8811466000006476,['y'],1.6052492000017082,1.92,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
3,2,1.0,0,180,180,1.262634500002605,['y'],1.1482317000009061,2.0,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
3,2,1.0,0,180,180,0.5491914999984147,['y'],0.34317420000297716,2.0,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
3,2,1.0,180,0,0,0.8259456999985559,['y'],1.2491609999997308,2.0,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
3,2,1.0,180,0,0,0.49508980000246083,['y'],1.7159922999999253,2.0,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
3,2,1.0,0,180,180,0.4976131000003079,['y'],1.013904300001741,2.0,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
3,2,1.0,180,0,0,0.5054722999993828,['y'],0.36456340000222553,2.0,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
3,2,1.0,180,0,0,0.4882982000017364,['y'],1.5966771999992488,2.0,10,10,10,10,1.0,1.0,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
4,2,0.4,0,180,180,1.2795173000013165,['y'],0.6687964000011561,1.9,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
4,2,0.4,180,0,0,0.6202927000013005,['y'],0.30656979999912437,2.0,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
4,2,0.4,180,0,0,0.2827724000017042,['y'],0.26889650000157417,2.0,,,,,,,,507,18,Woman,Left,,,,,,,,,,,,,,,,,507,18,Woman,Left,
