p_block,p_section,p_coherence,p_direction1,p_direction2,p_direction_response,p_direction_RT,p_change_response,p_change_RT,p_confidence,p_full_correct,p_without5_correct,p_full_total,p_without5_total,p_full_avg,p_witout5_avg,p_total_time,sub,age,sex,handedness,loop,trial randomization,coherence,condition,direction1,direction2,direction_response,direction_RT,change_response,change_RT,change_confidence,change_confidence_RT,block_direction_avg,block_stable_avg,block_change_avg,total_time,sub,age,sex,handedness,
1,1,1.0,180,-,180,0.6529925999999477,-,-,-,,,,,,,,1003,21,Woman,Right,,,,,,,,,,,,,,,,,1003,21,Woman,Right,
1,1,1.0,180,-,180,0.05321529999991981,-,-,-,,,,,,,,1003,21,Woman,Right,,,,,,,,,,,,,,,,,1003,21,Woman,Right,
1,1,1.0,0,-,0,0.016922000000022308,-,-,-,,,,,,,,1003,21,Woman,Right,,,,,,,,,,,,,,,,,1003,21,Woman,Right,
1,1,1.0,180,-,180,1.231729400000063,-,-,-,,,,,,,,1003,21,Woman,Right,,,,,,,,,,,,,,,,,1003,21,Woman,Right,
1,1,1.0,0,-,0,0.288182699999993,-,-,-,,,,,,,,1003,21,Woman,Right,,,,,,,,,,,,,,,,,1003,21,Woman,Right,
1,1,1.0,180,-,180,0.1352290999999468,-,-,-,,,,,,,,1003,21,Woman,Right,,,,,,,,,,,,,,,,,1003,21,Woman,Right,
1,1,1.0,0,-,0,0.016990999999961787,-,-,-,,,,,,,,1003,21,Woman,Right,,,,,,,,,,,,,,,,,1003,21,Woman,Right,
1,1,1.0,180,-,180,0.01667489999999816,-,-,-,,,,,,,,1003,21,Woman,Right,,,,,,,,,,,,,,,,,1003,21,Woman,Right,
1,1,1.0,0,-,0,0.0165958000000046,-,-,-,,,,,,,,1003,21,Woman,Right,,,,,,,,,,,,,,,,,1003,21,Woman,Right,
1,1,1.0,0,-,0,0.016587000000072294,-,-,-,10,10,10,10,1.0,1.0,,1003,21,Woman,Right,,,,,,,,,,,,,,,,,1003,21,Woman,Right,
2,1,0.15,0,-,0,1.707716800000071,-,-,-,,,,,,,,1003,21,Woman,Right,,,,,,,,,,,,,,,,,1003,21,Woman,Right,
2,1,0.15,180,-,180,0.48896270000000186,-,-,-,,,,,,,,1003,21,Woman,Right,,,,,,,,,,,,,,,,,1003,21,Woman,Right,
2,1,0.15,0,-,0,0.23204999999995835,-,-,-,,,,,,,,1003,21,Woman,Right,,,,,,,,,,,,,,,,,1003,21,Woman,Right,
