p_block,p_section,p_coherence,p_direction1,p_direction2,p_direction_response,p_direction_RT,p_change_response,p_change_RT,p_confidence,p_full_correct,p_without5_correct,p_full_total,p_without5_total,p_full_avg,p_witout5_avg,p_total_time,sub,age,sex,handedness,loop,trial randomization,coherence,condition,direction1,direction2,direction_response,direction_RT,change_response,change_RT,change_confidence,change_confidence_RT,block_direction_avg,block_stable_avg,block_change_avg,total_time,sub,age,sex,handedness,
1,1,1.0,180,-,180,0.4329968999954872,-,-,-,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
1,1,1.0,0,-,0,1.963207799999509,-,-,-,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
1,1,1.0,180,-,180,0.5037092000056873,-,-,-,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
1,1,1.0,180,-,180,0.3335369999986142,-,-,-,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
1,1,1.0,0,-,0,0.016853699999046512,-,-,-,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
1,1,1.0,180,-,180,0.7166769000032218,-,-,-,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
1,1,1.0,0,-,0,0.22554780000064056,-,-,-,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
1,1,1.0,180,-,180,0.044638699997449294,-,-,-,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
1,1,1.0,0,-,0,0.016821899997012224,-,-,-,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
1,1,1.0,180,-,180,0.016426499998487998,-,-,-,10,10,10,10,1.0,1.0,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
2,1,0.15,0,-,180,0.9304422999994131,-,-,-,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
2,1,0.4,0,-,0,0.34415810000064084,-,-,-,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
2,1,0.15,180,-,180,0.08449429999745917,-,-,-,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
2,1,0.15,180,-,180,0.6125639000019873,-,-,-,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
2,1,0.4,0,-,0,0.1031217000054312,-,-,-,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
2,1,0.4,180,-,180,0.01635330000135582,-,-,-,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
2,1,0.4,180,-,180,0.5035236000039731,-,-,-,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
2,1,0.15,0,-,180,0.016533499998331536,-,-,-,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
2,1,0.15,0,-,180,1.3285232999987784,-,-,-,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
2,1,0.4,180,-,180,0.2547779000014998,-,-,-,7,5,10,5,0.7,1.0,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
3,2,1.0,180,0,0,1.564789900003234,['n'],3.2013201999943703,1.064,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
3,2,1.0,180,0,0,2.2403129000012996,['y'],0.02543380000133766,1.988,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
3,2,1.0,180,0,0,1.2781995000041206,['y'],0.08611999999993714,1.966,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
3,2,1.0,0,180,180,0.9942060000030324,['y'],0.9573442000037176,1.966,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
3,2,1.0,0,180,180,0.6493026000025566,['y'],0.4483064000014565,1.972,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
3,2,1.0,180,0,180,0.7256739000004018,['y'],1.3940479000011692,1.97,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
3,2,1.0,0,180,180,0.36681379999936325,['y'],0.5175453000047128,1.924,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
3,2,1.0,180,0,0,0.7755649000027915,['y'],0.3464187000063248,1.974,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
3,2,1.0,180,0,0,0.9037917999958154,['y'],0.3427391000004718,1.984,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
3,2,1.0,0,180,180,1.1791808999987552,['y'],0.3270252000002074,1.946,9,9,10,10,0.9,0.9,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
4,2,0.4,0,180,180,1.987578600004781,['n'],1.734936299995752,1.298,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
4,2,0.15,0,180,0,1.43625510000129,['y'],0.48640159999922616,1.6099999999999999,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
4,2,0.4,180,0,0,0.8833324000006542,['y'],0.33837250000215136,1.756,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
4,2,0.4,0,180,180,0.5830242000010912,['y'],0.13611250000394648,1.814,,,,,,,,526,18,Woman,Left,,,,,,,,,,,,,,,,,526,18,Woman,Left,
