p_block,p_section,p_coherence,p_direction1,p_direction2,p_direction_response,p_direction_RT,p_change_response,p_change_RT,p_confidence,p_full_correct,p_without5_correct,p_full_total,p_without5_total,p_full_avg,p_witout5_avg,p_total_time,sub,age,sex,handedness,loop,trial randomization,coherence,condition,direction1,direction2,direction_response,direction_RT,change_response,change_RT,change_confidence,change_confidence_RT,block_direction_avg,block_stable_avg,block_change_avg,total_time,sub,age,sex,handedness,
1,1,1.0,180,-,180,5.485492400000112,-,-,-,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
1,1,1.0,0,-,0,0.8196965999995882,-,-,-,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
1,1,1.0,0,-,0,0.016812500000014552,-,-,-,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
1,1,1.0,0,-,0,0.016665000000102737,-,-,-,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
1,1,1.0,180,-,180,0.04715649999980087,-,-,-,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
1,1,1.0,0,-,0,2.016108499999973,-,-,-,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
1,1,1.0,0,-,0,0.01745039999968867,-,-,-,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
1,1,1.0,0,-,0,0.016740000000027067,-,-,-,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
1,1,1.0,180,-,180,1.652371299999686,-,-,-,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
1,1,1.0,0,-,0,0.1793757999994341,-,-,-,10,10,10,10,1.0,1.0,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
2,1,0.15,180,-,180,0.016900700000405777,-,-,-,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
2,1,0.15,180,-,0,0.01679280000007566,-,-,-,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
2,1,0.4,0,-,0,0.0165406999994957,-,-,-,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
2,1,0.4,180,-,180,0.8249526999998125,-,-,-,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
2,1,0.15,180,-,180,0.14662589999988995,-,-,-,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
2,1,0.15,180,-,180,0.3830660000003263,-,-,-,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
2,1,0.15,0,-,0,0.06600109999999404,-,-,-,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
2,1,0.4,180,-,180,0.6327514000004157,-,-,-,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
2,1,0.4,180,-,180,0.01690839999992022,-,-,-,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
2,1,0.15,0,-,0,0.22741170000062993,-,-,-,9,4,10,4,0.9,1.0,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
3,2,1.0,0,180,180,4.80024819999926,['y'],5.8038892000004125,2,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
3,2,1.0,0,180,180,1.3889369000007719,['y'],1.089697299999898,1.978,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
3,2,1.0,0,180,180,1.0161088999993808,['y'],0.5220917000006011,1.994,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
3,2,1.0,0,180,180,0.7064910999997664,['y'],0.8101454000006925,1.994,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
3,2,1.0,0,180,180,0.7197871999997005,['y'],0.2540888999992603,1.996,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
3,2,1.0,180,0,0,0.5513898999997764,['y'],0.45330160000048636,1.996,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
3,2,1.0,180,0,0,0.7553651999996873,['y'],0.24148609999974724,1.996,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
3,2,1.0,180,0,0,0.659420100000716,['y'],0.22160400000029767,1.996,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
3,2,1.0,180,0,0,0.48271569999997155,['y'],0.3957027999995262,1.996,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
3,2,1.0,180,0,0,0.2994562000003498,['y'],0.2675085000000763,1.996,10,10,10,10,1.0,1.0,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
4,2,0.4,0,180,0,0.9178758999996717,['y'],1.9720738999994865,1.986,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
4,2,0.4,0,180,180,0.4455660000003263,['y'],0.33684509999966394,1.986,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
4,2,0.4,180,0,0,0.49905519999992975,['y'],0.34639310000056867,1.986,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
4,2,0.15,180,0,0,0.32359509999969305,['y'],0.48292700000001787,1.986,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
4,2,0.15,180,0,0,0.5258414999998422,['y'],0.3002589999996417,1.986,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
4,2,0.4,180,0,0,1.1498279999996157,['y'],0.8002610000003187,1.986,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
4,2,0.4,180,0,180,0.38179070000023785,['y'],0.4740027999996528,1.986,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
4,2,0.4,180,0,180,0.7869754999992438,['y'],1.2625561999993806,1.986,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
4,2,0.15,0,180,180,0.5753103000006377,['y'],0.3567481999998563,1.984,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
4,2,0.4,180,0,0,0.623299699999734,['y'],0.6425192999995488,1.984,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
4,2,0.15,180,0,180,0.9990612999999939,['y'],0.5103131000005305,1.984,,,,,,,,550,18,Woman,Right,,,,,,,,,,,,,,,,,550,18,Woman,Right,
