p_block,p_section,p_coherence,p_direction1,p_direction2,p_direction_response,p_direction_RT,p_change_response,p_change_RT,p_confidence,p_full_correct,p_without5_correct,p_full_total,p_without5_total,p_full_avg,p_witout5_avg,p_total_time,sub,age,sex,handedness,loop,trial randomization,coherence,condition,direction1,direction2,direction_response,direction_RT,change_response,change_RT,change_confidence,change_confidence_RT,block_direction_avg,block_stable_avg,block_change_avg,total_time,sub,age,sex,handedness,
1,1,1.0,0,-,0,0.6149798999977065,-,-,-,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
1,1,1.0,180,-,180,0.1836771000016597,-,-,-,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
1,1,1.0,180,-,180,0.18826960000296822,-,-,-,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
1,1,1.0,180,-,180,0.7422806999966269,-,-,-,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
1,1,1.0,0,-,0,0.5145765999986907,-,-,-,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
1,1,1.0,0,-,0,0.8085342000049422,-,-,-,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
1,1,1.0,180,-,180,0.016567999999097083,-,-,-,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
1,1,1.0,0,-,0,0.3088147999951616,-,-,-,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
1,1,1.0,180,-,180,0.016478699995786883,-,-,-,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
1,1,1.0,180,-,180,0.7951724000013201,-,-,-,10,10,10,10,1.0,1.0,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
2,1,0.4,0,-,0,0.705672299998696,-,-,-,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
2,1,0.15,0,-,0,0.3433167000039248,-,-,-,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
2,1,0.15,0,-,0,0.3886941999953706,-,-,-,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
2,1,0.15,180,-,180,0.43114839999907417,-,-,-,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
2,1,0.15,0,-,0,0.7369804999980261,-,-,-,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
2,1,0.4,180,-,180,0.053945799998473376,-,-,-,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
2,1,0.4,180,-,0,1.1165433999995003,-,-,-,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
2,1,0.4,180,-,180,0.2665110000016284,-,-,-,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
2,1,0.15,0,-,180,0.41937870000401745,-,-,-,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
2,1,0.4,180,-,180,0.11697409999760566,-,-,-,8,4,10,5,0.8,0.8,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
3,2,1.0,0,180,0,5.2662091000020155,['y'],4.545561699997052,2,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
3,2,1.0,180,0,0,4.51450680000562,['y'],3.1133472000001348,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
3,2,1.0,180,0,0,0.37336019999929704,['y'],1.7448814000017592,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
3,2,1.0,0,180,180,0.4979464999996708,['y'],0.41736479999963194,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
3,2,1.0,0,180,180,0.34198369999649003,['y'],0.3947104999970179,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
3,2,1.0,0,180,180,0.4978274000022793,['y'],0.6416851000030874,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
3,2,1.0,0,180,180,0.24855029999889666,['y'],0.4251229000001331,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
3,2,1.0,180,0,0,0.4011400000017602,['y'],0.764393099998415,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
3,2,1.0,0,180,180,0.3345049999988987,['y'],1.1407012999989092,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
3,2,1.0,180,0,0,0.2998193000021274,['y'],0.8577241000020877,2.0,9,9,10,10,0.9,0.9,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
4,2,0.4,180,0,0,2.234123600006569,['y'],0.47501130000455305,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
4,2,0.4,0,180,180,0.20405900000332622,['y'],0.33335860000079265,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
4,2,0.15,0,180,180,0.3342175999932806,['y'],0.3077781000029063,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
4,2,0.15,180,0,0,0.2438177000003634,['y'],0.5168030999993789,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
4,2,0.4,180,0,0,0.2397583999991184,['y'],0.3047140000053332,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
4,2,0.15,180,0,0,0.26240749999851687,['y'],0.6706760999950347,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
4,2,0.4,180,0,0,0.16756170000007842,['y'],0.6663403999991715,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
4,2,0.4,180,0,0,0.3123349000015878,['y'],0.3579823999971268,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
4,2,0.4,0,180,180,1.319511900001089,['y'],0.7654575999986264,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
4,2,0.4,180,0,0,0.27932200000213925,['y'],0.5436967999994522,2.0,10,7,10,7,1.0,1.0,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
5,3,0.15,0,180,180,0.7818747999990592,['y'],1.4500095999974292,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
5,3,0.15,180,0,0,1.123540699998557,['y'],0.36100230000010924,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
5,3,1.0,180,-,180,0.4075077000015881,['n'],0.29042430000117747,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
5,3,0.4,180,0,0,0.22825190000003204,['y'],2.5026730000026873,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
5,3,1.0,180,0,0,0.12494290000176989,['y'],0.9951311000040732,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
5,3,0.4,0,180,180,0.43908139999984996,['y'],0.40821449999930337,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
5,3,0.4,180,-,180,0.43175630000041565,['n'],0.3289431000011973,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
5,3,1.0,0,180,180,0.4373308000067482,['y'],1.0622125000008964,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
5,3,1.0,180,-,180,0.2931501999992179,['n'],0.3081871000031242,2.0,,,,,,,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
5,3,0.15,0,180,180,0.9621803000045475,['y'],0.3344284000049811,2.0,10,7,10,7,1.0,1.0,,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,4.900000931229442e-06,528,19,Woman,Right,,,,,,,,,,,,,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,29,0.4,2,0,180,180,0.6818081000019447,['y'],2.2712422000040533,2.0,289.8348130000013,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,53,0.15,2,0,180,180,2.88773609999771,['y'],2.1758298999993713,1.316,298.5182353000055,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,51,0.15,2,180,0,180,2.9845582999987528,['n'],1.415931700001238,1.3,306.1847215000016,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,45,0.15,2,0,180,180,2.6089352999988478,['y'],0.9668879000018933,1.282,312.68396439999924,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,34,0.4,1,180,-,180,0.30677590000414057,['n'],1.688488599997072,1.6440000000000001,317.90059530000144,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,56,0.15,1,0,-,180,1.4327401999980793,['n'],1.191344000006211,1.316,323.51733120000426,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,8,0.4,1,0,-,180,1.672382100005052,['y'],0.8550221000041347,1.426,328.8016646000033,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,69,0.15,2,0,180,180,3.11122840000462,['n'],0.7517676999996183,1.3820000000000001,335.7182532000006,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,50,0.15,1,180,-,180,1.375812099999166,['n'],1.2800098000006983,1.304,341.91738330000226,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,76,0.15,1,0,-,0,1.488761799999338,['n'],0.8476411000010557,1.286,347.534444900004,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,60,0.15,1,0,-,0,1.9893751999989036,['y'],1.6715423999994528,1.324,354.5506752000001,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,31,0.4,2,180,0,0,2.0849331999997958,['y'],1.1204969999962486,1.328,361.00072999999975,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,1,1,2,0,180,180,1.1587471000020741,['y'],0.847288999997545,2.0,366.0507160999987,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,73,0.15,2,0,180,180,1.225107600002957,['y'],1.0071296000023722,2.0,371.3183349000028,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,68,0.15,1,0,-,180,1.0916452999954345,['y'],0.5432076999932178,1.588,376.01745479999954,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,40,0.4,1,0,-,180,2.4729520000037155,['n'],0.8796866000047885,1.37,384.4008596000058,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,61,0.15,2,0,180,180,0.4375567000024603,['n'],0.8556680000037886,1.572,388.56753030000255,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,15,0.4,2,180,0,0,0.8081617999996524,['y'],0.960034399999131,2.0,393.41754629999923,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,7,1,2,180,0,0,1.5336441999970702,['y'],0.7512433999945642,1.98,398.43434150000394,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,9,0.4,2,0,180,180,0.5709882999944966,['y'],0.6475534999990487,2.0,402.4509229000032,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,13,0.4,2,0,180,180,0.3638915999981691,['y'],1.0307412999973167,2.0,406.81756529999984,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,43,0.4,2,180,0,0,0.28135939999629045,['y'],0.6481233000013162,2.0,410.73521900000196,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,33,0.4,2,0,180,180,0.2565533000015421,['y'],0.7355877000009059,2.0,414.5682550999991,,,,,528,19,Woman,Right,
,,,,,,,,,,,,,,,,,528,19,Woman,Right,0,42,0.4,1,180,-,180,0.6772466999973403,['n'],0.6393093999940902,2.0,418.96830200000113,,,,,528,19,Woman,Right,
