p_block,p_section,p_coherence,p_direction1,p_direction2,p_direction_response,p_direction_RT,p_change_response,p_change_RT,p_confidence,p_full_correct,p_without5_correct,p_full_total,p_without5_total,p_full_avg,p_witout5_avg,p_total_time,sub,age,sex,handedness,loop,trial randomization,coherence,condition,direction1,direction2,direction_response,direction_RT,change_response,change_RT,change_confidence,change_confidence_RT,block_direction_avg,block_stable_avg,block_change_avg,total_time,sub,age,sex,handedness,
1,1,1.0,0,-,0,1.6494631999958074,-,-,-,,,,,,,,521,20,Woman,Right,,,,,,,,,,,,,,,,,521,20,Woman,Right,
1,1,1.0,180,-,180,1.0823015999994823,-,-,-,,,,,,,,521,20,Woman,Right,,,,,,,,,,,,,,,,,521,20,Woman,Right,
1,1,1.0,0,-,0,0.7538879999992787,-,-,-,,,,,,,,521,20,Woman,Right,,,,,,,,,,,,,,,,,521,20,Woman,Right,
1,1,1.0,0,-,0,0.8061326000024565,-,-,-,,,,,,,,521,20,Woman,Right,,,,,,,,,,,,,,,,,521,20,Woman,Right,
1,1,1.0,180,-,180,0.6405058000018471,-,-,-,,,,,,,,521,20,Woman,Right,,,,,,,,,,,,,,,,,521,20,Woman,Right,
1,1,1.0,0,-,0,0.7142164000033517,-,-,-,,,,,,,,521,20,Woman,Right,,,,,,,,,,,,,,,,,521,20,Woman,Right,
1,1,1.0,180,-,180,1.0328960999977426,-,-,-,,,,,,,,521,20,Woman,Right,,,,,,,,,,,,,,,,,521,20,Woman,Right,
1,1,1.0,0,-,0,0.8179625999982818,-,-,-,,,,,,,,521,20,Woman,Right,,,,,,,,,,,,,,,,,521,20,Woman,Right,
1,1,1.0,180,-,180,0.7167288000055123,-,-,-,,,,,,,,521,20,Woman,Right,,,,,,,,,,,,,,,,,521,20,Woman,Right,
1,1,1.0,180,-,180,0.5054294000001391,-,-,-,10,10,10,10,1.0,1.0,,521,20,Woman,Right,,,,,,,,,,,,,,,,,521,20,Woman,Right,
2,1,0.4,180,-,0,0.7998669000007794,-,-,-,,,,,,,,521,20,Woman,Right,,,,,,,,,,,,,,,,,521,20,Woman,Right,
2,1,0.4,0,-,0,0.4424781999987317,-,-,-,,,,,,,,521,20,Woman,Right,,,,,,,,,,,,,,,,,521,20,Woman,Right,
2,1,0.4,180,-,180,0.5481995000009192,-,-,-,,,,,,,,521,20,Woman,Right,,,,,,,,,,,,,,,,,521,20,Woman,Right,
