p_block,p_section,p_coherence,p_direction1,p_direction2,p_direction_response,p_direction_RT,p_change_response,p_change_RT,p_confidence,p_full_correct,p_without5_correct,p_full_total,p_without5_total,p_full_avg,p_witout5_avg,p_total_time,sub,age,sex,handedness,loop,trial randomization,coherence,condition,direction1,direction2,direction_response,direction_RT,change_response,change_RT,change_confidence,change_confidence_RT,block_direction_avg,block_stable_avg,block_change_avg,total_time,sub,age,sex,handedness,
1,1,1.0,0,-,180,1.1448568000000705,-,-,-,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
1,1,1.0,180,-,180,0.305685799999992,-,-,-,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
1,1,1.0,180,-,0,1.4444888000000446,-,-,-,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
1,1,1.0,180,-,180,0.3378853000001527,-,-,-,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
1,1,1.0,180,-,180,0.32293939999999566,-,-,-,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
1,1,1.0,180,-,180,0.8674291999998331,-,-,-,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
1,1,1.0,0,-,0,0.3936074999999164,-,-,-,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
1,1,1.0,180,-,180,0.3379661000001306,-,-,-,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
1,1,1.0,180,-,180,0.29966510000008384,-,-,-,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
1,1,1.0,180,-,180,0.2789788000000044,-,-,-,8,8,10,10,0.8,0.8,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
2,1,0.4,180,-,180,0.7390837000000374,-,-,-,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
2,1,0.15,0,-,0,0.41205250000007254,-,-,-,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
2,1,0.15,180,-,0,1.7949736000000485,-,-,-,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
2,1,0.4,180,-,180,0.033598999999867374,-,-,-,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
2,1,0.15,180,-,0,0.016613900000038484,-,-,-,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
2,1,0.4,0,-,0,0.3828048000000308,-,-,-,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
2,1,0.15,180,-,180,0.27779400000008536,-,-,-,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
2,1,0.15,180,-,180,0.3872870000000148,-,-,-,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
2,1,0.15,0,-,0,0.41687019999994845,-,-,-,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
2,1,0.4,0,-,0,0.5292947000000368,-,-,-,8,4,10,4,0.8,1.0,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
3,2,1.0,180,0,0,1.7825566999999864,['y'],2.8086874000000535,1.998,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
3,2,1.0,180,0,0,1.6133697000000211,['y'],2.4062914000001,1.988,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
3,2,1.0,180,0,0,1.498243499999944,['y'],1.4956302999999025,1.998,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
3,2,1.0,180,0,0,1.3849288000001252,['y'],1.864254800000026,1.996,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
3,2,1.0,180,0,0,0.9161093999998684,['y'],1.5127249999998185,2.0,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
3,2,1.0,180,0,0,0.8015963999998803,['y'],4.497490599999992,1.99,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
3,2,1.0,0,180,180,0.41222930000003544,['y'],1.0460410999999112,1.988,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
3,2,1.0,180,0,0,0.33407839999995304,['y'],1.8261778999999478,2.0,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
3,2,1.0,180,0,0,0.6521664999997938,['y'],1.0442471999999725,1.978,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
3,2,1.0,180,0,0,1.008145999999897,['y'],0.9136723999999958,1.99,10,10,10,10,1.0,1.0,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
4,2,0.15,180,0,180,1.3359373999999207,['n'],2.523612299999968,1.896,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
4,2,0.15,0,180,180,4.02911610000001,['y'],4.714791399999967,1.568,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
4,2,0.15,180,0,0,0.8630366999998387,['y'],1.5021064000000024,2.0,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
4,2,0.15,180,0,0,0.7829661999999189,['y'],1.033602399999836,1.93,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
4,2,0.15,180,0,0,0.559854200000018,['y'],1.9715042000000267,1.998,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
4,2,0.4,0,180,180,0.5372708999998395,['y'],1.2043021000001772,2.0,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
4,2,0.4,0,180,180,0.5583983999999873,['y'],1.457579399999986,2.0,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
4,2,0.15,0,180,180,0.3356989999999769,['y'],1.363655799999833,2.0,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
4,2,0.4,0,180,180,0.52049820000002,['y'],1.0702603999998246,2.0,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
4,2,0.4,0,180,180,0.35772190000011506,['y'],0.9927903000000242,1.99,9,4,10,4,0.9,1.0,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
5,3,0.4,0,-,180,0.7788671999999224,['y'],1.2780135999998947,1.998,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
5,3,1.0,180,-,180,0.5841664000001856,['n'],1.8344222000000627,2.0,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
5,3,0.15,0,180,0,2.3448289000000386,['n'],1.2351851000000806,2.0,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
5,3,1.0,0,180,180,0.5869930999999724,['y'],1.9255287000000862,1.99,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
5,3,0.15,180,-,0,2.5366252999999688,['y'],0.4589541000000281,1.986,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
5,3,0.4,180,-,180,0.5141611999999895,['n'],2.1039109999999255,1.998,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
5,3,1.0,0,-,0,1.5424714999999196,['n'],1.22584310000002,2.0,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
5,3,1.0,180,-,180,0.3307158000000072,['n'],0.36046490000012454,2.0,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
5,3,0.15,0,180,180,0.9771994000000177,['y'],2.0115811999999096,2.0,,,,,,,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
5,3,0.4,180,0,0,0.7433952999999747,['y'],0.8755181999999877,2.0,7,6,10,7,0.7,0.8571428571428571,,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,4.300000000512227e-06,524,20,Woman,Right,,,,,,,,,,,,,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,64,0.15,1,0,-,180,2.0812556999999288,['n'],3.798707400000012,1.498,383.0318256999999,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,21,0.4,2,0,180,180,0.6882702000000336,['y'],1.8791092999999819,1.996,389.2053389,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,62,0.15,1,180,-,0,1.8438512000000173,['y'],1.095516699999962,1.786,395.8619128999999,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,37,0.4,2,0,180,0,2.2616407000000436,['y'],1.0149920000001202,1.388,402.5510950999999,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,13,0.4,2,0,180,180,0.4596930000000157,['y'],1.0396018000001277,2.0,407.79044299999987,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,46,0.15,1,180,-,0,3.504214999999931,['y'],2.5561173999999482,1.446,418.5670579,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,78,0.15,1,180,-,180,2.921425700000327,['y'],1.5429376999995839,1.27,426.275574,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,57,0.15,2,0,180,180,6.165058500000214,['n'],2.0232664000000113,1.83,441.8735656000001,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,56,0.15,1,0,-,0,1.3325822000001608,['n'],1.670921499999622,1.6360000000000001,448.4311946999999,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,0,1,1,0,-,0,1.0964966000001368,['n'],2.103784700000233,1.992,455.10418760000016,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,2,1,1,180,-,180,0.31800909999992655,['n'],1.9921391999996558,2.0,461.8769153999999,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,70,0.15,1,180,-,180,4.004808099999991,['n'],1.255732199999784,1.472,471.0861103,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,61,0.15,2,0,180,180,1.5508365999999114,['y'],1.2635512000001654,1.966,477.3598155000002,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,51,0.15,2,180,0,0,0.7986512999996194,['y'],1.5588121000000683,1.914,483.41531469999995,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,27,0.4,2,180,0,0,1.343906699999934,['y'],1.1193657999997413,2.0,489.571154,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,43,0.4,2,180,0,0,0.4795589000000291,['y'],1.2231477000000268,1.992,494.1924958000002,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,23,0.4,2,180,0,0,0.5063402999999198,['y'],2.5193202999998903,1.998,501.2336165999998,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,34,0.4,1,180,-,180,3.4485380999999506,['n'],1.7274569000001065,1.024,509.29143039999985,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,58,0.15,1,180,-,180,3.044805600000018,['n'],2.063701300000048,1.0,518.6668244,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,18,0.4,1,180,-,0,0.9241704999999456,['y'],1.4159891999997853,1.0,526.1575384,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,22,0.4,1,180,-,0,4.142513100000087,['n'],3.495292999999947,1.0,537.2694134000001,,,,,524,20,Woman,Right,
,,,,,,,,,,,,,,,,,524,20,Woman,Right,0,76,0.15,1,0,-,180,3.8549646000001303,['n'],5.423548199999914,1.0,549.4147429000002,,,,,524,20,Woman,Right,
