p_block,p_section,p_coherence,p_direction1,p_direction2,p_direction_response,p_direction_RT,p_change_response,p_change_RT,p_confidence,p_full_correct,p_without5_correct,p_full_total,p_without5_total,p_full_avg,p_witout5_avg,p_total_time,sub,age,sex,handedness,loop,trial randomization,coherence,condition,direction1,direction2,direction_response,direction_RT,change_response,change_RT,change_confidence,change_confidence_RT,block_direction_avg,block_stable_avg,block_change_avg,total_time,sub,age,sex,handedness,
1,1,1.0,0,-,0,2.169178200000033,-,-,-,,,,,,,,562,19,Woman,Right,,,,,,,,,,,,,,,,,562,19,Woman,Right,
1,1,1.0,0,-,0,0.30814439999994647,-,-,-,,,,,,,,562,19,Woman,Right,,,,,,,,,,,,,,,,,562,19,Woman,Right,
1,1,1.0,180,-,180,0.3223080000000209,-,-,-,,,,,,,,562,19,Woman,Right,,,,,,,,,,,,,,,,,562,19,Woman,Right,
1,1,1.0,0,-,0,0.016795300000012503,-,-,-,,,,,,,,562,19,Woman,Right,,,,,,,,,,,,,,,,,562,19,Woman,Right,
1,1,1.0,180,-,180,0.10467730000004849,-,-,-,,,,,,,,562,19,Woman,Right,,,,,,,,,,,,,,,,,562,19,Woman,Right,
1,1,1.0,0,-,0,0.01672370000005685,-,-,-,,,,,,,,562,19,Woman,Right,,,,,,,,,,,,,,,,,562,19,Woman,Right,
1,1,1.0,0,-,0,0.05017859999998109,-,-,-,,,,,,,,562,19,Woman,Right,,,,,,,,,,,,,,,,,562,19,Woman,Right,
1,1,1.0,180,-,180,0.016589199999998527,-,-,-,,,,,,,,562,19,Woman,Right,,,,,,,,,,,,,,,,,562,19,Woman,Right,
1,1,1.0,0,-,0,0.01680700000019897,-,-,-,,,,,,,,562,19,Woman,Right,,,,,,,,,,,,,,,,,562,19,Woman,Right,
1,1,1.0,180,-,180,0.016192900000078225,-,-,-,10,10,10,10,1.0,1.0,,562,19,Woman,Right,,,,,,,,,,,,,,,,,562,19,Woman,Right,
2,1,0.4,180,-,180,1.1339178999999149,-,-,-,,,,,,,,562,19,Woman,Right,,,,,,,,,,,,,,,,,562,19,Woman,Right,
2,1,0.15,0,-,0,0.38347890000000007,-,-,-,,,,,,,,562,19,Woman,Right,,,,,,,,,,,,,,,,,562,19,Woman,Right,
2,1,0.15,0,-,0,0.5570466000001488,-,-,-,,,,,,,,562,19,Woman,Right,,,,,,,,,,,,,,,,,562,19,Woman,Right,
2,1,0.15,180,-,180,0.20125230000007832,-,-,-,,,,,,,,562,19,Woman,Right,,,,,,,,,,,,,,,,,562,19,Woman,Right,
2,1,0.4,0,-,0,0.2913991000000351,-,-,-,,,,,,,,562,19,Woman,Right,,,,,,,,,,,,,,,,,562,19,Woman,Right,
